RetainedTxp	DuplicateTxp
Plecto143|7623001	Plecto143|7466002
Plecto143|7623001	Plecto143|3960004
Plecto143|7623001	Plecto143|4182001
Plecto143|7623001	Plecto143|3955001
Plecto143|7623001	Plecto143|3955004
Plecto143|7623001	Plecto143|7582002
Plecto143|7623001	Plecto143|7497001
Plecto143|7623001	Plecto143|7498004
Plecto143|7623001	Plecto143|7498001
Plecto143|7623001	Plecto143|7628002
Plecto143|7623001	Plecto143|7485001
Plecto143|7623001	Plecto143|7485005
Plecto143|7623001	Plecto143|7485004
Plecto143|7623001	Plecto143|7609002
Plecto143|7623001	Plecto143|7609005
Plecto143|7623001	Plecto143|7609004
Plecto143|7623001	Plecto143|7609007
Plecto143|7623001	Plecto143|7580003
Root1298|2162	Root1312|2217
Root1298|2162	Root74|2167
Root1298|2162	Root954|4594
Fusarium13|14001010	Fusarium226|21600893
Root1298|5505	Root1312|5251
Root1298|5505	Root74|4929
Root1298|5505	Root954|5184
Fusarium13|17001063	Fusarium226|207001049
Neora1|735855	Neora1|744068
Fusarium216|800910	Fusre1|561490
Fusarium13|15800194	Fusarium226|4000779
Fusarium13|15800194	Fusarium226|310019
Fusarium13|15800194	Fusarium226|2305700113
Fusarium216|1800206	Fusre1|538128
Fusarium216|35680001234	Fusre1|501145
Root1298|2608	Root1312|2827
Root1298|2608	Root74|2530
Root1298|2608	Root954|154
Root1298|603	Root1312|602
Root1298|603	Root74|604
Root1298|603	Root954|2653
Verdah1|162568	Verdah1|495779
Root423|6460	Root558|2730
Root423|6761	Root558|3056
Fusarium13|2600740	Fusarium226|4000343
Morel_U14_1|434375	Morel_U14_1|434377
Fusarium13|14001428	Fusarium226|31006
Plecto143|16004	Plecto143|16005
Fusarium13|2000789	Fusarium226|1800442
Fusarium226|5400132	Fusarium226|18001203
Root423|811	Root558|1486
Fusarium216|2400790	Fusre1|543441
Fusarium13|15800100	Fusarium226|3100122
Root1298|1002	Root1312|1000
Root1298|1002	Root74|1037
Root1298|1002	Root954|5820
Root423|5932	Root558|3395
Fusarium13|23001013	Fusarium226|3000976
Plecto143|7552008	Plecuc1|68559
Fusarium13|4300516	Fusarium226|3100660
Root1298|721	Root1312|720
Root1298|721	Root74|722
Root1298|721	Root954|2536
Root1298|5005	Root1312|4750
Root1298|5005	Root74|4268
Root1298|5005	Root954|4552
Mictri1|340717	Mictri1|343004
Root1298|530	Root74|531
Verdah1|459644	Verdah1|464564
Fusarium13|1427500991	Fusarium226|5001193
Fusarium216|4500166	Fusre1|677092
Fusarium13|14275001163	Fusarium226|5001360
Fusarium216|3568200595	Fusre1|689520
Plecto143|74260049	Plecuc1|285769
Root1298|6225	Root1312|6087
Root1298|6225	Root558|5581
Root1298|6225	Root74|5369
Root1298|6225	Root954|716
Fusarium13|1700410	Fusarium226|20700411
Plecto143|74490020	Plecuc1|344228
Root423|76	Root558|79
Fusarium216|3568000451	Fusre1|589478
Fusarium13|1630011	Fusarium226|230610012
Fusarium13|4300439	Fusarium226|3100737
Fusarium216|356800073	Fusre1|698069
Root423|1025	Root558|1698
Root1298|766	Root1312|765
Root1298|766	Root74|767
Root1298|766	Root954|2492
Fusarium13|1700436	Fusarium226|20700437
Fusarium216|1100206	Fusre1|575906
Root423|3318	Root558|1828
Fusarium13|3800752	Fusarium226|3700864
Fusarium216|6900125	Fusre1|527411
Root423|1468	Root558|5215
Fusarium216|800358	Fusre1|686539
Root423|1481	Root558|5202
Fusarium13|5000514	Fusarium226|2140046
Fusarium216|800946	Fusre1|536526
Fusarium216|1001543	Fusre1|496710
Fusarium13|3001400	Fusarium226|10001320
Plecto143|485007	Plecto143|7511002
Plecto143|430016	Plecuc1|346858
Plecto143|74260085	Plecuc1|111722
Root423|2934	Root558|2276
Root1298|6302	Root1312|6246
Root1298|6302	Root74|6181
Root1298|6302	Root954|6550
Plecto143|742600121	Plecuc1|285631
Verdah1|459952	Verdah1|463437
Root423|5014	Root558|4675
Root1298|940	Root1312|939
Root1298|940	Root74|941
Root1298|940	Root954|2319
Plecto143|8360058	Plecuc1|309865
Fusarium13|1700936	Fusarium226|20700924
Fusarium216|35680001235	Fusre1|534501
Fusarium216|2400723	Fusre1|578665
Ilyeu1|431251	Ilyeu1|435461
Ilyeu1|431251	Ilyeu1|451389
Ilyeu1|431251	Ilyeu1|461757
Plecto143|7479004	Plecto143|7598006
Plecto143|7479004	Plecto143|7598003
Plecto143|7479004	Plecto143|1666005
Fusarium13|1427900174	Fusarium13|3800914
Fusarium216|3568000440	Fusre1|499878
Fusarium216|2600152	Fusre1|701629
Fusarium13|1427500662	Fusarium226|500875
Fusarium216|2200469	Fusre1|690265
Fusarium216|410076	Fusre1|552094
Root1298|2422	Root1312|2522
Root1298|2422	Root74|2426
Root1298|2422	Root954|2061
Plecto143|741200186	Plecuc1|245368
Verdah1|421683	Verdah1|435736
Fusarium216|4100212	Fusre1|683759
Root1298|5266	Root1312|5012
Root1298|5266	Root74|4689
Root1298|5266	Root954|4172
Root1298|1107	Root1312|1105
Root1298|1107	Root74|1142
Root1298|1107	Root954|5925
Fusarium13|2000216	Fusarium226|18001005
Fusarium216|3568000708	Fusre1|684509
Fusarium216|3000178	Fusre1|687243
Root1298|5111	Root1312|4857
Root1298|5111	Root423|4699
Root1298|5111	Root558|6491
Root1298|5111	Root74|4534
Root1298|5111	Root954|4016
Fusarium216|220058	Fusre1|586382
Fusarium216|1800850	Fusre1|611290
Plecto143|14730018	Plecto143|650047
Plecto143|14730018	Plecto143|650052
Plecto143|741500127	Plecto143|525004
Fusarium13|3001034	Fusarium226|1000947
Root1298|2381	Root1312|2481
Root1298|2381	Root74|2385
Root1298|2381	Root954|2020
Root423|569	Root558|570
Root1298|2312	Root1312|2412
Root1298|2312	Root74|2316
Root1298|2312	Root954|1951
Plecto143|350022	Plecuc1|316717
Root1298|51	Root1312|51
Root1298|51	Root74|51
Root1298|51	Root954|5283
Fusarium216|2800303	Fusre1|574993
Fusarium13|14273001256	Fusarium226|7001429
Root1298|2580	Root1312|2799
Root1298|2580	Root74|2502
Root1298|2580	Root954|182
Plecto143|85748004	Plecto143|857470047
Fusarium216|1800324	Fusre1|688638
Plecto143|74890059	Plecuc1|290490
Fusarium13|1400739	Fusarium226|21600624
Fusarium216|4100368	Fusre1|533431
Root423|2846	Root558|2188
Root1298|6449	Root1312|6559
Root1298|6449	Root74|6439
Root1298|6449	Root954|3294
Root1298|5018	Root1312|4763
Root1298|5018	Root74|4281
Root1298|5018	Root954|4565
Verdah1|304291	Verdah1|318788
Verdah1|304291	Verdah1|328906
Fusarium216|240028	Fusre1|681896
Root1298|6114	Root1312|6991
Root1298|6114	Root423|3549
Root1298|6114	Root74|6988
Root1298|6114	Root954|3542
Fusarium13|23001051	Fusarium226|30001015
Root423|6359	Root558|6714
Daces1|461033	Daces1|461289
Plecto143|70014	Plecto143|435003
Root1298|205	Root1312|205
Root1298|205	Root74|205
Root1298|205	Root954|5437
Fusarium216|4800122	Fusre1|579691
Fusarium13|14270001718	Fusarium226|210001702
Fusarium216|1001313	Fusre1|683282
Root1298|730	Root1312|729
Root1298|730	Root74|731
Root1298|730	Root954|2527
Fusarium216|1800365	Fusre1|537979
Fusarium13|2600489	Fusarium226|4000588
Fusarium13|2600400	Fusarium226|4000679
Plecto143|960056	Plecuc1|67173
Fusarium13|14275001572	Fusarium226|5001779
Fusarium13|3001228	Fusarium226|10001145
Fusarium216|2800173	Fusre1|93009
Fusarium216|3568200888	Fusre1|567358
Root1298|5530	Root1312|5276
Root1298|5530	Root74|4954
Root1298|5530	Root954|5209
Verdah1|338205	Verdah1|446880
Fusarium216|2200841	Fusre1|689908
Root1298|328	Root1312|328
Root1298|328	Root74|328
Root1298|328	Root954|5560
Root1298|4603	Root1312|4349
Root1298|4603	Root423|4085
Root1298|4603	Root74|3866
Root1298|4603	Root954|409
Fusarium13|2600136	Fusarium226|4000951
Morel_U14_1|523979	Morel_U14_1|527133
Root423|5698	Root558|4872
Fusarium216|6100275	Fusre1|577111
Fusarium13|2300810	Fusarium226|3000770
Fusarium216|4500319	Fusre1|692119
Root1298|1114	Root1312|1112
Root1298|1114	Root423|677
Root1298|1114	Root558|678
Root1298|1114	Root74|1149
Root1298|1114	Root954|5932
Fusarium233|11000125	Fuseq1|289108
Fusarium216|1800525	Fusre1|564072
Plecto143|857180016	Plecuc1|273095
Plecto143|3976003	Plecto143|1020021
Fusarium216|180016	Fusre1|688930
Root1203|6519	Root1220|4843
Fusarium216|35680001036	Fusre1|499084
Root1298|5678	Root1312|5424
Root1298|5678	Root74|5175
Root1298|5678	Root954|3074
Fusarium216|4500306	Fusre1|573583
Root1298|1423	Root1312|1478
Root1298|1423	Root74|1599
Root1298|1423	Root954|1631
Root423|3196	Root558|2538
Root1298|4770	Root1312|4516
Root1298|4770	Root74|4034
Root1298|4770	Root954|6936
Fusarium13|2300581	Fusarium226|3000542
Root1298|6436	Root1312|6546
Root1298|6436	Root74|6426
Root1298|6436	Root954|3307
Root1312|2106	Root954|4703
Fusarium13|14270001029	Fusarium226|210001029
Plecto143|350010	Plecuc1|65948
Fusarium13|3001429	Fusarium226|10001349
Root1298|4048	Root1312|5630
Root1298|4048	Root74|5771
Root1298|4048	Root954|3790
Root559|1921	Root667|2718
Fusarium216|800666	Fusre1|560842
Root423|1401	Root558|3962
Fusarium13|1427300707	Fusarium226|700882
Root1298|532	Root1312|531
Root1298|532	Root74|533
Root1298|532	Root954|2724
Root1298|6153	Root1312|6016
Root1298|6153	Root423|6717
Root1298|6153	Root74|5441
Root1298|6153	Root954|646
Plecto143|74360054	Plecto143|100073
Root1298|2130	Root1312|2185
Root1298|2130	Root74|2135
Root1298|2130	Root954|4626
Plecto143|1864002	Plecto143|18640014
Root1298|2417	Root1312|2517
Root1298|2417	Root423|1153
Root1298|2417	Root74|2421
Root1298|2417	Root954|2056
Plecto143|74120075	Plecuc1|287177
Plecto143|74420058	Plecuc1|229944
Plecto143|83600174	Plecuc1|238110
Fusarium216|5300143	Fusre1|520460
Root423|2912	Root558|2254
Root1298|1135	Root1312|1133
Root1298|1135	Root74|1170
Root1298|1135	Root954|5953
Root423|5758	Root558|803
Fusarium216|3568500388	Fusre1|742978
Fusarium216|4100348	Fusre1|683882
Stael1|485415	Stael1|485516
Fusarium13|1400734	Fusarium226|21600619
Root1298|4259	Root1312|5891
Root1298|4259	Root74|6404
Root1298|4259	Root954|6204
Root423|2554	Root558|1408
Fusarium216|4500552	Fusre1|574058
Fusarium13|14273001660	Fusarium226|7001832
Fusarium216|1800323	Fusre1|508417
Root1298|2203	Root1312|2304
Root1298|2203	Root74|2208
Root1298|2203	Root954|1842
Root423|1069	Root558|1742
Fusarium216|100577	Fusre1|496487
Fusarium216|100428	Fusre1|588103
Plecto143|40420010	Plecto143|4042001
Plecto143|40420010	Plecto143|2890017
Plecto143|1033009	Plecto143|1060010
Root1298|1446	Root1312|1501
Root1298|1446	Root74|1622
Root1298|1446	Root954|1654
Morel_U14_1|453415	Morel_U14_1|453422
Fusarium216|100303	Fusre1|548099
Root1298|6418	Root1312|6363
Root1298|6418	Root74|4990
Root1298|6418	Root954|6468
Plecto143|8740040	Plecto143|876006
Plecto143|8740040	Plecuc1|289328
Fusarium13|300849	Fusarium226|1000767
Root423|6883	Root558|6786
Verdah1|427676	Verdah1|437116
Root1298|3393	Root1312|3738
Root1298|3393	Root74|3041
Root1298|3393	Root954|1125
Plecto143|3260087	Plecuc1|285013
Root423|712	Root558|713
Plecto143|74440012	Plecuc1|123644
Fusarium13|1400687	Fusarium226|21600570
Root423|2685	Root558|2027
Fusarium13|14270001821	Fusarium226|210001804
Plecto143|1220040	Plecuc1|270068
Root1298|1573	Root1312|1628
Root1298|1573	Root74|1749
Root1298|1573	Root954|1780
Fusarium13|14273001188	Fusarium226|7001360
Fusarium13|142700021	Fusarium226|2100028
Cylol1|410585	Cylol1|416827
Root423|2542	Root558|1398
Root423|5734	Root558|4908
Fusarium216|3000543	Fusre1|506903
Plecto143|2685009	Plecto143|21890038
Plecto143|2685009	Plecuc1|333837
Neora1|870903	Neora1|874986
Root1298|2137	Root1312|2192
Root1298|2137	Root74|2142
Root1298|2137	Root954|4619
Fusarium13|3001523	Fusarium226|10001441
Fusarium216|2200322	Fusre1|615550
Root1298|5368	Root1312|5114
Root1298|5368	Root74|4791
Root1298|5368	Root954|5046
Fusarium216|800229	Fusre1|559849
Root1298|4529	Root1312|4276
Root1298|4529	Root74|3793
Root1298|4529	Root954|482
Root1298|5255	Root1312|5001
Root1298|5255	Root74|4678
Root1298|5255	Root954|4161
Fusarium216|3568200249	Fusre1|538548
Fusarium216|2200418	Fusre1|594238
Root1298|3208	Root1312|3424
Root1298|3208	Root74|3519
Root1298|3208	Root954|2210
Root423|3215	Root558|2557
Root1298|1704	Root74|4372
Root1298|1704	Root954|6762
Root1298|6582	Root1312|1362
Root1298|6582	Root74|1399
Root1298|6582	Root954|3576
Fusarium216|600411	Fusre1|558816
Plecto143|5840022	Plecto143|5840035
Fusarium13|2000576	Fusarium226|1800645
Root1298|4838	Root1312|4584
Root1298|4838	Root74|4102
Root1298|4838	Root954|6868
Root1433D1|396	Root322|1356
Fusarium13|142900086	Fusarium226|2306100127
Fusarium216|450041	Fusre1|691853
Root423|3804	Root558|5551
Plecto143|74310037	Plecuc1|297418
Root1298|3615	Root1312|3960
Root1298|3615	Root74|3261
Root1298|3615	Root954|905
Ilyeu1|706996	Ilyeu1|707096
Fusarium216|1800204	Fusre1|688754
Fusarium216|4500356	Fusre1|573695
Root1298|12	Root1312|12
Root1298|12	Root74|12
Root1298|12	Root954|5244
Fusarium216|3000467	Fusre1|592005
Root1298|5611	Root1312|5357
Root1298|5611	Root74|5108
Root1298|5611	Root954|3141
Root423|2466	Root558|1322
Root423|1946	Root558|2998
Fusarium216|3568200642	Fusre1|538910
Fusarium216|600723	Fusre1|685539
Plecto143|7455003	Plecto143|960082
Fusarium216|5300194	Fusre1|578112
Fusarium216|1800440	Fusre1|688528
Fusarium13|16300115	Fusarium226|610058
Root1298|3472	Root1312|3817
Root1298|3472	Root74|3120
Root1298|3472	Root954|1046
Fusarium216|800544	Fusre1|591337
Plecto143|245003	Plecto143|245008
Plecto143|245003	Plecto143|987005
Fusarium216|600887	Fusre1|685388
Fusarium216|100478	Fusre1|682494
Plecto143|74320045	Plecuc1|299121
Root1298|6080	Root1312|6198
Root1298|6080	Root74|1451
Root1298|6080	Root954|3480
Fusarium216|3568000284	Fusre1|553394
Fusarium216|600997	Fusre1|590273
Fusarium216|4000144	Fusre1|583031
Fusarium216|1100387	Fusarium226|3000696
Fusarium216|1100387	Fusre1|693275
Fusarium13|142900016	Fusarium226|2306100192
Fusarium13|1700300	Fusarium226|20700295
Root1298|5749	Root1312|3584
Root1298|5749	Root423|3944
Root1298|5749	Root74|5243
Root1298|5749	Root954|550
Root1298|4751	Root1312|4497
Root1298|4751	Root74|4015
Root1298|4751	Root954|6955
Root423|4654	Root558|1071
Fusarium216|56002	Fusre1|522569
Root1298|4992	Root1312|4737
Root1298|4992	Root74|4255
Root1298|4992	Root954|4539
Fusarium233|11000447	Fuseq1|343758
Plecto143|83600140	Plecuc1|336854
Root423|6042	Root558|3252
Fusarium216|5300227	Fusre1|578044
Root423|4619	Root558|1106
Fusarium216|1100670	Fusre1|304070
Root1298|6542	Root1312|6652
Root1298|6542	Root74|6532
Root1298|6542	Root954|6441
Fusarium13|2600648	Fusarium226|4000436
Fusarium216|4800230	Fusre1|579511
Fusarium13|14275001205	Fusarium226|5001402
Root1298|475	Root1312|475
Root1298|475	Root74|475
Root1298|475	Root954|5707
Root423|2597	Root558|1451
Plecto143|14730013	Plecto143|1473006
Fusarium13|1427300459	Fusarium226|700584
Root1298|288	Root1312|288
Root1298|288	Root74|288
Root1298|288	Root954|5520
Root1298|1190	Root1312|1188
Root1298|1190	Root74|1225
Root1298|1190	Root954|6008
Root1298|1392	Root1312|1447
Root1298|1392	Root423|4391
Root1298|1392	Root558|6357
Root1298|1392	Root74|1568
Root1298|1392	Root954|1600
Root423|4899	Root558|4560
Fusarium13|1427300746	Fusarium226|700920
Fusarium13|1400902	Fusarium226|21600782
Root1298|3195	Root1312|3411
Root1298|3195	Root74|3506
Root1298|3195	Root954|2197
Root423|1601	Root558|5399
Root423|2747	Root558|2089
Fusarium13|1427300602	Fusarium226|700726
Fusarium13|2600183	Fusarium226|4000904
Verdah1|139652	Verdah1|349
Fusarium216|5000102	Fusarium226|5400102
Fusarium13|14275001031	Fusarium226|5001233
Root423|5348	Root558|940
Fusarium216|600783	Fusre1|635645
Fusarium216|280036	Fusre1|595709
Root1298|204	Root1312|204
Root1298|204	Root74|204
Root1298|204	Root954|5436
Root1298|2043	Root1312|2098
Root1298|2043	Root74|2049
Root1298|2043	Root954|4711
Root1298|3742	Root1312|4087
Root1298|3742	Root74|3388
Root1298|3742	Root954|777
Root423|1056	Root558|1729
Root1298|816	Root1312|815
Root1298|816	Root74|817
Root1298|816	Root954|2443
Root1298|1061	Root1312|1059
Root1298|1061	Root74|1096
Root1298|1061	Root954|5879
Plecto143|3160047	Plecuc1|277941
Root1298|4679	Root1312|4425
Root1298|4679	Root74|3942
Root1298|4679	Root954|333
Fusarium13|14282001	Fusarium13|14281001
Fusarium13|14282001	Fusarium216|98002
Fusarium13|14282001	Fusarium216|35689002
Fusarium13|14282001	Fusarium216|106002
Fusarium13|14282001	Fusarium216|103002
Fusarium13|14282001	Fusarium216|35690002
Fusarium13|14273001479	Fusarium226|7001643
Fusarium13|14001441	Fusarium226|500214
Fusarium216|2200846	Fusre1|689903
Root1298|5533	Root1312|5279
Root1298|5533	Root74|4957
Root1298|5533	Root954|5212
Fusarium216|5300111	Fusre1|520001
Fusarium13|1427300445	Fusarium226|700570
Root423|3048	Root558|2390
Fusarium216|5300283	Fusre1|125010
Fusarium216|2200687	Fusre1|568016
Root423|3174	Root558|2516
Fusarium13|1700455	Fusarium226|20700456
Root1298|2990	Root1312|3208
Root1298|2990	Root74|2911
Root1298|2990	Root954|1448
Root1298|1209	Root1312|1207
Root1298|1209	Root74|1244
Root1298|1209	Root954|6027
Root1298|5123	Root1312|4869
Root1298|5123	Root74|4546
Root1298|5123	Root954|4029
Root1433D1|1819	Root322|578
Plecto143|640042	Plecuc1|271857
Fusarium216|3000687	Fusre1|697860
Fusarium13|14270001541	Fusarium226|210001527
Fusarium216|6001030	Fusre1|671728
Fusarium13|3100377	Fusarium226|3400386
Fusarium216|1800453	Fusre1|592791
Fusarium216|100368	Fusre1|548222
Root1298|3112	Root1312|3328
Root1298|3112	Root74|3423
Root1298|3112	Root954|2113
Root1298|229	Root1312|229
Root1298|229	Root74|229
Root1298|229	Root954|5461
Plecto143|2620098	Plecto143|7503005
Plecto143|2620098	Plecto143|2620092
Root1298|1519	Root1312|1574
Root1298|1519	Root74|1695
Root1298|1519	Root954|1726
Root1298|2084	Root1312|2138
Root1298|2084	Root74|2089
Root1298|2084	Root954|4671
Fusarium216|35680001015	Fusre1|733746
Verdah1|520546	Verdah1|527232
Fusarium13|1429000158	Fusarium226|230610060
Fusarium13|14001509	Fusarium226|230570023
Root423|2410	Root558|1266
Plecto143|7440005	Plecto143|7441001
Daces1|460121	Daces1|461593
Plecto143|741500318	Plecuc1|225388
Fusarium13|3800132	Fusarium226|3700255
Fusarium13|14270001669	Fusarium226|210001654
Fusarium216|2200199	Fusre1|676081
Fusarium13|2600116	Fusarium226|37009
Fusarium216|710025	Fusre1|584647
Fusarium13|14001455	Fusarium226|500200
Fusarium13|1427300152	Fusarium226|700279
Root1298|2227	Root1312|2328
Root1298|2227	Root74|2232
Root1298|2227	Root954|1866
Fusarium13|300695	Fusarium226|1000619
Root1298|5400	Root1312|5146
Root1298|5400	Root74|4823
Root1298|5400	Root954|5078
Fusarium13|1580017	Fusarium13|142790017
Fusarium13|1580017	Fusarium226|20900322
Fusarium13|1580017	Fusarium226|50052
Fusarium216|1001419	Fusre1|683380
Root423|4571	Root558|1154
Fusarium216|2400501	Fusre1|597561
Plecto143|75230039	Plecuc1|71921
Root1298|3921	Root1312|5757
Root1298|3921	Root74|5898
Root1298|3921	Root954|3917
Fusarium216|100773	Fusre1|588331
Plecto143|74230042	Plecuc1|226180
Root1298|6181	Root1312|6044
Root1298|6181	Root74|5413
Root1298|6181	Root954|674
Fusarium13|2600810	Fusarium226|4000274
Root1298|253	Root1312|253
Root1298|253	Root74|253
Root1298|253	Root954|5485
Fusarium216|3568000370	Fusre1|684190
Plecto143|960014	Plecuc1|277661
Fusarium13|2300789	Fusarium226|3000749
Fusarium13|14001050	Fusarium226|21600932
Fusarium216|4500337	Fusre1|573654
Plecto143|410091	Plecuc1|13536
Root1298|2950	Root1312|3168
Root1298|2950	Root74|2871
Root1298|2950	Root954|1408
Fusarium216|3568200497	Fusre1|566507
Fusarium13|17001206	Fusarium226|207001189
Fusarium13|300759	Fusarium226|1000679
Fusarium13|3800138	Fusarium226|3700261
Fusarium13|14273001220	Fusarium226|7001392
Root423|2416	Root558|1272
Fusarium216|3569300355	Fusre1|512873
Fusarium216|580023	Fusre1|680062
Plecto143|858550012	Plecto143|741500306
Plecto143|858550012	Plecuc1|282556
Fusarium216|3000372	Fusre1|687433
Root1298|897	Root1312|896
Root1298|897	Root74|898
Root1298|897	Root954|2362
Root1298|5444	Root1312|5190
Root1298|5444	Root74|4867
Root1298|5444	Root954|5122
Plecto143|857470030	Plecuc1|321926
Fusarium216|100481	Fusre1|588130
Fusarium216|1001000	Fusre1|532537
Root423|4970	Root558|4631
Root1298|4061	Root1312|5617
Root1298|4061	Root74|5758
Root1298|4061	Root954|3777
Root423|3780	Root558|5526
Root1298|6043	Root1312|6161
Root1298|6043	Root74|1488
Root1298|6043	Root954|3517
Fusarium216|3569300328	Fusre1|676425
Fusarium216|3568000260	Fusre1|533615
Fusarium13|1427000314	Fusarium226|21000327
Fusarium13|4300363	Fusarium226|3100814
Fusarium13|1630069	Fusarium226|610011
Fusarium13|1700611	Fusarium226|20700603
Root1298|6769	Root1312|6828
Root1298|6769	Root74|6807
Root1298|6769	Root954|3226
Root1298|1688	Root1312|1743
Root1298|1688	Root74|4388
Root1298|1688	Root954|6746
Root1298|6556	Root1312|6666
Root1298|6556	Root74|6546
Root1298|6556	Root954|6456
Verdah1|188186	Verdah1|258353
Fusarium216|600439	Fusre1|247282
Fusarium216|1800227	Fusre1|688732
Root1298|1568	Root1312|1623
Root1298|1568	Root74|1744
Root1298|1568	Root954|1775
Neora1|739382	Neora1|740066
Plecto143|1272009	Plecto143|1798001
